441,R131038,Probability and Stochastic Processes,MA2204,E2S1,EC
442,R131038,Signals & Systems,EC2202,E2S1,EC
443,R131046,Analog Electronic Circuits - II,EC2104,E2S1,EC
444,R131046,Probability and Stochastic Processes,MA2204,E2S1,EC
445,R131047,Signals & Systems,EC2202,E2S1,EC
446,R131056,Analog Electronic Circuits - II,EC2104,E2S1,EC
447,R131110,Signals & Systems,EC2202,E2S1,EC
448,R131177,Analog Electronic Circuits - II,EC2104,E2S1,EC
449,R131177,Object Oriented Programming through Java,EC2105,E2S1,EC
450,R131177,Probability and Stochastic Processes,MA2204,E2S1,EC
451,R131222,Analog Electronic Circuits - II,EC2104,E2S1,EC
452,R131249,Analog Electronic Circuits - II,EC2104,E2S1,EC
453,R131249,Object Oriented Programming through Java,EC2105,E2S1,EC
454,R131249,Probability and Stochastic Processes,MA2204,E2S1,EC
455,R131249,Signals & Systems,EC2202,E2S1,EC
456,R131249,Switching Circuits and Logic Design,CS2201,E2S1,EC
457,R131251,Analog Electronic Circuits - II,EC2104,E2S1,EC
458,R131304,Analog Electronic Circuits - II,EC2104,E2S1,EC
459,R131304,Analog Electronic Circuits - II Lab,EC2703,E2S1,EC
460,R131304,Object Oriented Programming through Java,EC2105,E2S1,EC
